TR:CASP8,TR:CDK2,TR:DUSP6,TR:EIF2AK2,TR:ERBB2,TR:FN1,TR:HSPB1,TR:ITGAL,TR:KDR,TR:LYN,TR:MDM4,TR:NR4A1,TR:SMAD6,TR:SPP1,TR:STK11,TR:VASP,TR:YAP1,TR:ACTBi,TR:AKT1i,TR:BADi,TR:BAXi,TR:BCL2i,TR:BCL2L11i,TR:BIDi,TR:BIRC2i,TR:BIRC5i,TR:BRAFi,TR:CASP9i,TR:CBLi,TR:CCND1i,TR:CCND3i,TR:CCNE1i,TR:CCNE2i,TR:CDK4i,TR:CDKN1Ai,TR:CDKN2Ai,TR:CREB1i,TR:CTNNA1i,TR:CTNNB1i,TR:EGFRi,TR:EGLN1i,TR:ERBB3i,TR:FOXO3i,TR:GAB2i,TR:HIF1Ai,TR:IGF1Ri,TR:ITGA2i,TR:ITGB3i,TR:KITi,TR:LCKi,TR:LEF1i,TR:MAP2K1i,TR:MAPK1i,TR:MAPK14i,TR:MAPK9i,TR:MDM2i,TR:MTORi,TR:MYCi,TR:PIK3CAi,TR:PRKCAi,TR:CDKN1Bi,TR:PTENi,TR:PTK2i,TR:PTPN11i,TR:RELAi,TR:RPS6KB1i,TR:SFNi,TR:SMAD2i,TR:SMAD3i,TR:SMAD4i,TR:SMAD5i,TR:SOCS2i,TR:SRCi,TR:STAT1i,TR:STAT3i,TR:TP53i,TR:XIAPi,TR:YWHAEi,TR:YWHAZi,DA:ARC,DA:BAK1,DA:BCL2L1,DA:CASP3,DA:CAV1,DA:CCNB1,DA:CD44,DA:CD74,DA:EIF2S1,DA:GAPDH,DA:JUNB,DA:MAPT,DA:MCL1,DA:PDK1,DA:PIM1,DA:PIM2,DA:PPARG,DA:PTGS2,DA:RPS6,DA:SMAD1,DA:STMN1,DA:TSC2,DA:VHL,DV:ARC,DV:BAK1,DV:BCL2L1,DV:CASP3,DV:CAV1,DV:CCNB1,DV:CD44,DV:CD74,DV:EIF2S1,DV:GAPDH,DV:JUNB,DV:MAPT,DV:MCL1,DV:PDK1,DV:PIM1,DV:PIM2,DV:PPARG,DV:PTGS2,DV:RPS6,DV:SMAD1,DV:STMN1,DV:TSC2,DV:VHL,N,"resp,simple"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,254776634268781","0,343898306686747","0,318605135432966","0,350932721811922","0,398078418775401","0,306335615645393","0,365289196235472","0,216906473090498","0,298184800110204","0,28470585226889","0,344215826618606","0,341040177389086","0,28484764869701","0,411274214751243","0,470274497991976","0,424922290524632","0,356591379096245","0,332818292874386","0,34542235238443","0,333468472826472","0,381905895975747","0,352913746785764","0,301047165037782",178,CR
0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,265894018229817","0,347510207845798","0,177687443135021","0,359068466724543","0,401029964413077","0,349598510653552","0,196237999119746","0,254313046598217","0,434015956253345","0,231513336720235","0,528749512055144","0,20646806661499","0,264226533455214","0,236652268376432","0,381397888548332","0,285092731518705","0,391351346674773","0,349484598445249","0,260475329500798","0,219906596509486","0,37195554262502","0,285429846047453","0,317513292020385",180,CR
1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,346877976273735","0,274573339848261","0,320266389359243","0,340196421556537","0,408218114941223","0,141627555416565","0,344738346489122","0,223243501400478","0,276524996174954","0,239221281227287","0,28559487694671","0,324918556966329","0,238588642561092","0,255941890211815","0,398882497146515","0,334847184915215","0,423001427507299","0,487745447361055","0,309271345269026","0,283370482492297","0,396768364098955","0,426352046486424","0,306266752288735",181,CR
1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,239356876243634","0,334109470469895","0,449653296559064","0,429358846539096","0,223532077285148","0,381689564860134","0,373438809109111","0,276107098381555","0,299552094161863","0,318824500743468","0,327189372417115","0,306982260423697","0,394028363349652","0,384238172159395","0,416059445162199","0,529903977160354","0,487400081789103","0,341283501153799","0,364883430650046","0,32051168035534","0,415884440400937","0,371638525121582","0,420699158320269",182,CR
1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,20807326977834","0,269276241361505","0,347865427303505","0,182838191002267","0,42944771125227","0,567430019137055","0,268888137038221","0,263915846817477","0,389447528536024","0,246027151297843","0,3330014339432","0,227995658507323","0,31860478899597","0,291270586914763","0,306748988237946","0,326626532610117","0,406996011106816","0,144784602752307","0,350058747686293","0,312943244476513","0,173314974619669","0,251056360659795","0,293307502311526",183,CR
0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,443882501622209","0,358112036914407","0,316520419089956","0,402195864726693","0,357589513475823","0,427835582805574","0,248290674623405","0,247894041839715","0,280482114385172","0,408937123795821","0,366291269091895","0,347214289102452","0,259679613674978","0,303342824715386","0,453610594287647","0,405741145839647","0,357977471285361","0,338567133830113","0,332745335829973","0,280365613990341","0,354851818032244","0,420391711933286","0,374838778179412",184,CR
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,308415943266116","0,353539613818495","0,351620337698916","0,214908285714868","0,280301340059733","0,407514360799144","0,304842960127762","0,328864010050831","0,445397390879713","0,47862269765003","0,330658313177721","0,283946732990239","0,376078382266941","0,328542083221845","0,419837620580318","0,368989922747458","0,365995473000849","0,367556372035016","0,293285656041419","0,192586602470673","0,320738736634045","0,394126474596695","0,375567144066451",185,CR
1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,288338541877715","0,453125526854347","0,350621595186935","0,316811628654006","0,139955361685671","0,532242869320548","0,572139687480254","0,408233706167051","0,500431545872294","0,340580299058571","0,144759393690648","0,514210025236192","0,218140181616487","0,33817701143049","0,398460138377475","0,418213195460065","0,574441894895126","0,286581570765783","0,147730421977115","0,404920772441508","0,401643117419925","0,3512566109662","0,34459682089958",186,CR
1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,37482274941938","0,269638400597831","0,290704601745291","0,400800274231988","0,413135076932587","0,22508341479204","0,384342708714409","0,194418609694999","0,273205827810014","0,305282827735585","0,278938937047279","0,29836235871535","0,324874359210141","0,289313621081519","0,357728729745567","0,480847442109505","0,41341998997358","0,474794734987422","0,236153222149036","0,361199971463315","0,471955436831836","0,447473473838851","0,25632889958457",187,CR
1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,393639955517677","0,204520706909856","0,515104869431125","0,388983088208973","0,264952671753486","0,135239885756082","0,377691450564758","0,166885447520378","0,238968547020632","0,218223232833661","0,526560965076855","0,230810926958862","0,474273337385447","0,523919583132111","0,367741978861062","0,570236543371644","0,587113131738716","0,138826325858749","0,45805807103987","0,238499453599838","0,477821178586402","0,281631374015282","0,368416504402617",188,CR
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,357718849545317","0,274505792996787","0,410306169210817","0,440356122901167","0,441910516345857","0,378195935529629","0,305729064788832","0,253112697156196","0,450656500604196","0,422662367155567","0,446439604934766","0,32472518446568","0,09337352165126","0,167180588648143","0,382233589804362","0,52660470344443","0,383201249547554","0,402353520877676","0,357057013387682","0,375136460439823","0,187373106801934","0,380145669783284","0,253424848708399",190,CR
0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,225288173440175","0,31553626439649","0,228311290374281","0,364722091139002","0,354882023725587","0,42806952411537","0,118063797979028","0,273474324175203","0,392707579384537","0,282259333942253","0,458532439067061","0,190674532062198","0,121960417496422","0,214081001305651","0,269031426702339","0,277608391185632","0,295627154339977","0,312284434039609","0,313333895173041","0,286580937768414","0,351913593995342","0,317058703572052","0,345125238004167",3,RESISTANT
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,288021050155885","0,286106431367129","0,283654664637087","0,368417640385917","0,267886681011363","0,300682405572703","0,415267840195455","0,278271038074968","0,228300256573402","0,281816892643174","0,297747128424554","0,319337598575826","0,273428900230524","0,258860287727479","0,391029104629377","0,404131625872859","0,441214786117223","0,308374503848646","0,288730540969024","0,286692604993625","0,316539665354315","0,385932890093107","0,307758119511212",7,RESISTANT
0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,60386454495981","0,236999795304908","0,328524587540308","0,43572057378867","0,459417437404389","0,198046561691495","0,215528105543215","0,285232868907219","0,291715734592585","0,296209776847891","0,429087027077101","0,232630082006215","0,457935406140458","0,433170595571206","0,377934307135712","0,260916933753683","0,308074422063245","0,459369827684228","0,347545735533926","0,287884426867259","0,451860247737923","0,284055962891251","0,342906219400049",10,RESISTANT
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,481892320395511","0,325250441043509","0,443293632209668","0,367196034854353","0,209302225973725","0,305673346413638","0,4470745230382","0,23450315255146","0,312921939549055","0,273795602842536","0,291109214733606","0,350749308455002","0,340079486192051","0,30250586972985","0,426384543659232","0,401584070484321","0,472457132348905","0,306231314248288","0,259287252759384","0,43779406265167","0,38900906306699","0,42243677634884","0,307755056660285",12,RESISTANT
0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,296691696577173","0,233633205212332","0,278582195809038","0,295112357773269","0,218752810898016","0,318179572428348","0,230418467363918","0,263277963427445","0,348616466360156","0,301604327046823","0,408540483206985","0,230662675117206","0,328016741456419","0,318511186670468","0,37077696229366","0,274732486670693","0,313360991073077","0,43222637356746","0,481548021675562","0,293249785595863","0,37540830777734","0,419915980235527","0,323625653875968",15,RESISTANT
0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,314777546302361","0,303687346328014","0,412933086992865","0,38129541132543","0,386365814242743","0,085568547132938","0,371184188667974","0,325637205780677","0,145686063927305","0,244968008660887","0,120897245842923","0,360799154117666","0,393433383288039","0,378238401212341","0,31927304845454","0,298670209854923","0,302231267621682","0,554463734492949","0,35160210231251","0,367754156450386","0,332290220199756","0,201140671449185","0,275718725784241",20,RESISTANT
0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,392427413879557","0,354920737920461","0,34484615852955","0,329828133728223","0,470575460643893","0,063555752443767","0,390723224735264","0,303280933138446","0,236211982301262","0,264265954796347","0,430599977090245","0,339178649094254","0,329972137563232","0,395629815694176","0,467777434429638","0,420948068562726","0,391369635916688","0,146356460657948","0,353257201657891","0,362866775963662","0,315456546422814","0,412192488211465","0,38826080431497",21,RESISTANT
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,188689594591498","0,237419317126257","0,305774283792669","0,334579627620634","0,393532236804499","0,402522746485581","0,36560703350228","0,253541878626659","0,328521521567323","0,317114738055674","0,34946016755668","0,177820151027735","0,28829888203361","0,166653777731171","0,39026261472803","0,332448160792573","0,394252438731467","0,299535124547191","0,246313908917921","0,203366866104851","0,277515003613156","0,355417097950992","0,227120103616556",22,RESISTANT
0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,408833934743572","0,39062265843519","0,148491777095687","0,208533972666815","0,379291897048923","0,250632898800573","0,107235347378365","0,273215055946038","0,408433286769599","0,380115766037602","0,39877272735238","0,368421723257969","0,161283976982281","0,24263070841604","0,279617301048304","0,216277415425445","0,379198848108296","0,313017916311577","0,227663758373842","0,348250279556815","0,317307383339688","0,328953881627883","0,318977820801152",25,RESISTANT
0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,219519700422855","0,290736435034651","0,30702225142901","0,42582431969128","0,23363083601591","0,110829616823329","0,462113871499336","0,32785041066579","0,150057503947374","0,342500272846731","0,258997721859308","0,315263207930302","0,103117494332941","0,322836307830078","0,177592711070337","0,439774270872699","0,390275371459213","0,288527767281107","0,333571649613492","0,32992176404075","0,22016588659306","0,368237843822311","0,451160176398395",26,RESISTANT
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,236784590471913","0,261460558962915","0,362282280666634","0,316415237829854","0,43653630769632","0,021999450453472","0,329413151714494","0,22964638685925","0,231086886381979","0,243664126405671","0,326471271189534","0,400142533546141","0,28937791653203","0,26109611649828","0,452407757122482","0,409784498986231","0,459577991717711","0,305786951433682","0,263804124398731","0,466444722751383","0,412028358249101","0,346781673590602","0,318071257624993",28,RESISTANT
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,203558827100535","0,403837943192438","0,297455767440664","0,337103472424108","0,24150738595624","0,447129329549298","0,204997978228483","0,309745542363512","0,411392415552956","0,257562907716677","0,447855721849332","0,170630367328469","0,219317377760895","0,231910522108285","0,484179776752807","0,398181424406711","0,268113530342188","0,344517559972973","0,335970485074596","0,223290814079069","0,270267915978966","0,327256318383822","0,37446567969598",29,RESISTANT
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,225470153103213","0,323879951899443","0,418378631000408","0,378838986707054","0,418001108114021","0,414457905957546","0,377820754187144","0,341281417625734","0,373618057416937","0,285336887312018","0,42348872542842","0,351231567485146","0,509351792510976","0,455333303483183","0,431971502311737","0,403751908959835","0,410746621647106","0,306010949210041","0,431325091018811","0,450256183010918","0,328788512877292","0,277150189958061","0,483277753941778",41,RESISTANT
0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,225546779904431","0,268519900826455","0,350139347083996","0,458484842950155","0,237992368294713","0,320617642576085","0,356225976487107","0,266595088628077","0,28020601391191","0,248992731815167","0,307832422720364","0,329165164374841","0,271425061594435","0,297088381097833","0,33215957253117","0,487825258104471","0,338176200698789","0,257887477814223","0,424698573622039","0,398021185421301","0,385964401029923","0,25814250182781","0,343561426312389",45,RESISTANT
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,21545116263357","0,441910630412496","0,36011036366765","0,449806494967966","0,246670759205207","0,230898911586035","0,321103700816962","0,316796261101372","0,137651531469373","0,663877601912602","0,13050698472578","0,295832948619528","0,124283805625422","0,291024244342449","0,333667922637068","0,53312589340186","0,270721295075624","0,406421181591517","0,598965771635475","0,335903225229504","0,426044140153316","0,405648663664147","0,459415658834541",67,RESISTANT
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,383452990605088","0,371972641805122","0,298477620544958","0,273243183909425","0,384820711375248","0,290965545293367","0,312873332888702","0,359088707364546","0,357017632856314","0,263486182765966","0,328659558479454","0,286135794885182","0,354655805385093","0,291815659198127","0,407378231687783","0,340540639771977","0,360090202082629","0,302080048151883","0,251906686084021","0,33124026444305","0,360032264481325","0,152255336931271","0,342037803096127",72,RESISTANT
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,260571565282676","0,331941763009338","0,378819081353837","0,266360337813103","0,394350696938265","0,275241880849609","0,228694053970429","0,413235610005037","0,347739869482352","0,315973788007365","0,253038214986188","0,328181310402514","0,320773074706369","0,346862680416944","0,390488846783281","0,342802873687363","0,334976525667797","0,302295265250109","0,34728196206279","0,345661620818108","0,284419001098557","0,299076474412203","0,324273538334515",81,RESISTANT
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,310337252291811","0,399711016998896","0,222122542227489","0,364185095063563","0,192701041080346","0,284962650057735","0,272997855114118","0,447470303722913","0,259027535734305","0,319465881396572","0,252074995367746","0,286442037941604","0,243934252150909","0,239895614539239","0,487632468090743","0,244470606643319","0,253661224108834","0,37889564437586","0,408951782641168","0,316212367581126","0,350251970551136","0,284192074050776","0,330837039878768",89,RESISTANT
1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,264035511864644","0,852562726273785","0,47268355551874","0,715690818202506","0,409868489385514","0,429185282273343","0,512453559563237","0,297175391642742","0,051269226803342","0,372485922277904","0,17675324561523","0,172820457607193","0,273619869638116","0,293602871572569","0,148054020222439","0,295319509256267","0,237514210422964","0,293264048385784","0,42628002962764","0,441536906179332","0,326345195775676","0,830654674195492","0,407385120175439",90,RESISTANT
0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,293499915336686","0,29173888632917","0,284393665816532","0,30303472381113","0,378028518820139","0,269701911296629","0,316621977089624","0,28521475762264","0,277587646110171","0,234198146610733","0,340544801476007","0,34815557625967","0,34727667340713","0,261316698519595","0,402507563245903","0,416368830570538","0,413723916016559","0,245239959695348","0,260153132948255","0,342968081651939","0,327619485041537","0,266386030124822","0,256777620458388",98,RESISTANT
1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,234457060597756","0,285331858121723","0,287318277455208","0,414155683778014","0,20559891863435","0,356627956130548","0,254407170307495","0,313669303496799","0,426473121031518","0,221857992144291","0,420712370314489","0,204461128555289","0,214999851231681","0,169307667757436","0,356648288536771","0,455940360224729","0,475755258262309","0,296029339816277","0,483131953027575","0,309484201867993","0,432527440585334","0,300615581366279","0,280968742067226",101,RESISTANT
